timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
90072848,32.38836187194589,-117.07722096080067,45.579742,11.287655,-0.0,-1.4620898,0.76709914,-0.026304513,2.502255,1.2637831,1.564134,0.0,2,0,0,0
90272848,32.3883586242377,-117.0772191671218,45.704144,11.422943,-0.0,-2.2550662,1.0521669,0.1071585,2.6146016,1.2634835,1.5640783,0.0,2,0,0,0
90472848,32.38835393497818,-117.07721673316058,45.76699,11.492561,-0.0,-2.9697099,1.3393291,0.29389098,2.6782315,1.263191,1.5642447,0.0,2,0,0,0
90681648,32.38834771552044,-117.07721349502984,45.73577,11.467461,-0.0,-3.6353106,1.6313432,0.29655516,2.7050674,1.2633103,1.5640047,0.0,2,0,0,0
90881648,32.38834074386307,-117.0772097907877,45.637383,11.371002,-0.0,-4.1022134,1.8689016,0.2481931,2.708641,1.2631147,1.5641705,0.0,2,0,0,0
91082448,32.38833305232288,-117.07720557741126,45.513737,11.247356,-0.0,-4.4090185,2.07552,0.078016005,2.705825,1.2630246,1.5640943,0.0,2,0,0,0
91290448,32.3883245930088,-117.0772007211991,45.407654,11.149853,-0.0,-4.5865097,2.2197134,-0.101686746,2.7053998,1.2633638,1.5638815,0.0,2,0,0,0
91491248,32.38831624429822,-117.07719588985199,45.32783,11.075043,-0.0,-4.6265693,2.2409062,-0.24841076,2.7087169,1.2633724,1.5638288,0.0,2,0,0,0
91691258,32.38830778175858,-117.0771911084347,45.276825,11.031612,-0.0,-4.6131034,2.2244124,-0.3939795,2.7134197,1.2634604,1.564036,0.0,2,0,0,0
91900048,32.38829904806198,-117.07718613749448,45.269787,11.034401,-0.0,-4.5911326,2.2076015,-0.48664427,2.717343,1.2638694,1.5640503,0.0,2,0,0,0
92100049,32.38829068789154,-117.07718149441243,45.296867,11.072155,-0.0,-4.5753355,2.1879392,-0.5498773,2.7180247,1.2639825,1.5642197,0.0,2,0,0,0
92300848,32.38828230610791,-117.07717684974665,45.338287,11.124744,-0.0,-4.54888,2.1777976,-0.539973,2.717731,1.2640533,1.5643626,0.0,2,0,0,0
92508848,32.38827380294834,-117.07717215433861,45.38301,11.18198,-0.0,-4.524753,2.163184,-0.53112495,2.7167437,1.2644957,1.5643516,0.0,2,0,0,0
92709648,32.38826560669324,-117.07716753470172,45.42838,11.239864,-0.0,-4.5143566,2.1625714,-0.49747935,2.7159562,1.2645553,1.5642409,0.0,2,0,0,0
92909648,32.38825745640877,-117.07716286757379,45.474968,11.299942,-0.0,-4.5126295,2.1765049,-0.4488498,2.7142165,1.2646406,1.5641433,0.0,2,0,0,0
93118448,32.38824898405628,-117.07715808071872,45.539017,11.378307,-0.0,-4.510175,2.1711366,-0.4353968,2.711086,1.265029,1.5641406,0.0,2,0,0,0
93318448,32.38824087178346,-117.07715331194574,45.594124,11.4516945,-0.0,-4.50917,2.179938,-0.39015636,2.7078092,1.2651311,1.5640675,0.0,2,0,0,0
93518448,32.388232746954095,-117.07714858753747,45.64206,11.517433,-0.0,-4.5021844,2.1847515,-0.35509777,2.705022,1.2651328,1.5642384,0.0,2,0,0,0
93720048,32.38822461437185,-117.07714375189515,45.689907,11.582184,-0.0,-4.505231,2.1847022,-0.31385365,2.7033663,1.2651997,1.5641592,0.0,2,0,0,0
93920848,32.38821651300784,-117.07713900140668,45.73975,11.649475,-0.0,-4.502611,2.1808658,-0.2758848,2.701648,1.2651999,1.5643079,0.0,2,0,0,0
94128848,32.388208076951585,-117.0771340111404,45.78232,11.712154,-0.0,-4.505114,2.1785872,-0.25092345,2.6996562,1.2656134,1.5642978,0.0,2,0,0,0
94329659,32.38819994862242,-117.07712925061877,45.824455,11.772953,-0.0,-4.5117197,2.1676655,-0.20679297,2.6979342,1.2655461,1.564189,0.0,2,0,0,0
94529648,32.388191786466706,-117.07712454864026,45.865574,11.832825,-0.0,-4.5192256,2.1569057,-0.17544842,2.6967213,1.2574679,1.5641533,0.0,2,0,0,0
94730448,32.3881835371723,-117.07711990240131,45.910896,11.8963585,-0.0,-4.5302835,2.1573775,-0.15472524,2.696177,1.2575756,1.5640612,0.0,2,0,0,0
94938448,32.38817497836635,-117.07711505347666,45.947594,11.951218,-0.0,-4.5290885,2.1446464,-0.11116533,2.6961422,1.2580513,1.563837,0.0,2,0,0,0
95138448,32.388166746910684,-117.07711045952557,45.9758,11.9972,-0.0,-4.5212507,2.1376987,-0.08414241,2.697211,1.2582562,1.5637679,0.0,2,0,0,0
95339248,32.38815846166256,-117.07710583384586,45.9974,12.035755,-0.0,-4.507706,2.1357813,-0.059299514,2.6991854,1.258496,1.5639628,0.0,2,0,0,0
95547248,32.388150014488964,-117.07710101405362,46.018845,12.074314,-0.0,-4.489846,2.1357632,-0.04688794,2.7010949,1.2590284,1.5639802,0.0,2,0,0,0
95748048,32.3881418201528,-117.07709630895187,46.04374,12.115231,-0.0,-4.486195,2.1480546,-0.040570363,2.7021701,1.2592425,1.5639127,0.0,2,0,0,0
95948048,32.388133680706474,-117.07709165613728,46.068623,12.155876,-0.0,-4.4764915,2.1441138,-0.020337347,2.7029815,1.259458,1.5640916,0.0,2,0,0,0
96148848,32.38812560705921,-117.0770871024114,46.084663,12.186493,-0.0,-4.4661098,2.1321802,-0.0027071056,2.703987,1.2596074,1.5640055,0.0,2,0,0,0
96356853,32.38811724462177,-117.0770822638945,46.10572,12.221111,-0.0,-4.4578605,2.1260226,0.0043800455,2.7053404,1.2600751,1.5640223,0.0,2,0,0,0
96557649,32.38810908459125,-117.07707757354366,46.12665,12.256115,-0.0,-4.4642797,2.1257477,0.019134978,2.706702,1.2601817,1.5641733,0.0,2,0,0,0
96765660,32.388100632201976,-117.0770727599725,46.145073,12.289429,-0.0,-4.472048,2.1214936,0.028916884,2.707387,1.2606248,1.5641747,0.0,2,0,0,0
96967248,32.38809247368038,-117.07706811744049,46.156387,12.316608,-0.0,-4.47443,2.1086397,0.039177086,2.7064934,1.2607176,1.5643194,0.0,2,0,0,0
97167248,32.388084454030825,-117.07706349384196,46.161163,12.337296,-0.0,-4.470047,2.1144497,0.051347632,2.7040927,1.2608743,1.5642084,0.0,2,0,0,0
97368048,32.388076442409215,-117.07705877152256,46.163734,12.354702,-0.0,-4.4726987,2.1239684,0.05680852,2.7012913,1.2609639,1.5640976,0.0,2,0,0,0
97576048,32.38806806446457,-117.0770538448519,46.158684,12.361534,-0.0,-4.480373,2.117969,0.054126095,2.6985805,1.2613957,1.5641016,0.0,2,0,0,0
97776848,32.38805987746784,-117.07704923665229,46.154594,12.36731,-0.0,-4.4909334,2.1121252,0.049950473,2.6954064,1.261478,1.5642407,0.0,2,0,0,0
97976848,32.38805167022988,-117.07704469528352,46.148453,12.37056,-0.0,-4.493582,2.1048424,0.047988486,2.6923535,1.2615992,1.5641395,0.0,2,0,0,0
98177648,32.38804347259804,-117.07704003492141,46.143635,12.374825,-0.0,-4.4889035,2.113485,0.046112042,2.6904125,1.2616976,1.5642709,0.0,2,0,0,0
98385648,32.38803501293468,-117.07703514522369,46.14072,12.379681,-0.0,-4.4874325,2.119477,0.020188669,2.6905077,1.2621844,1.5642524,0.0,2,0,0,0
98586448,32.388026912870174,-117.07703041063976,46.139225,12.386307,-0.0,-4.4764423,2.1219773,0.01870133,2.6913223,1.2623159,1.564143,0.0,2,0,0,0
98786448,32.388018922037105,-117.07702566403195,46.142197,12.398056,-0.0,-4.467689,2.1212018,0.02139416,2.693349,1.2624717,1.5640624,0.0,2,0,0,0
98988048,32.388010895662646,-117.07702086099495,46.140533,12.405434,-0.0,-4.46819,2.1137412,0.027565692,2.6958594,1.262592,1.5639818,0.0,2,0,0,0
99196050,32.38800265137401,-117.07701599831837,46.140606,12.413719,-0.0,-4.4192076,2.0808332,0.013278581,2.6983871,1.2630965,1.5637751,0.0,2,0,0,0
99396848,32.387994846617445,-117.07701147491443,46.14544,12.425747,-0.0,-4.27873,2.013433,0.009510789,2.7000709,1.263205,1.5639629,0.0,2,0,0,0
99596848,32.38798736200707,-117.07700720063282,46.144653,12.429943,-0.0,-4.0918922,1.906271,0.024920417,2.7003803,1.2633312,1.564148,0.0,2,0,0,0
99805648,32.387979944705535,-117.07700297193486,46.133926,12.422493,-0.0,-3.8481941,1.7737702,0.0064781825,2.6995757,1.2637523,1.5639137,0.0,2,0,0,0
100005648,32.38797331116619,-117.07699917469182,46.122932,12.414257,-0.0,-3.5885334,1.63138,-0.008303994,2.6985855,1.2638783,1.563853,0.0,2,0,0,0
100206448,32.38796716587426,-117.07699568097011,46.119793,12.414162,-0.0,-3.3240376,1.5031906,-0.015999459,2.698498,1.2639643,1.5640347,0.0,2,0,0,0
100414462,32.38796139390377,-117.07699237035301,46.125374,12.422592,-0.0,-3.0477111,1.368373,-0.030026833,2.700148,1.2644397,1.5640721,0.0,2,0,0,0
100615248,32.38795633625965,-117.07698942911324,46.136497,12.436615,-0.0,-2.7900681,1.2456785,-0.029842984,2.700027,1.2645519,1.5640084,0.0,2,0,0,0
100815248,32.387951754718614,-117.07698676941565,46.152122,12.455238,-0.0,-2.5558825,1.1175243,-0.01205756,2.6972528,1.2645862,1.5639464,0.0,2,0,0,0
101015248,32.387947547802185,-117.07698444053919,46.178017,12.484085,-0.0,-2.3584185,1.0010254,-0.0046248757,2.6955695,1.2646114,1.5641022,0.0,2,0,0,0
101224064,32.38794348387402,-117.07698232600738,46.208,12.517113,-0.0,-2.1728516,0.88609856,0.026234645,2.69842,1.2649684,1.5643592,0.0,2,0,0,0
101424048,32.387939896735276,-117.07698044442866,46.235085,12.546539,-0.0,-1.9947162,0.8153366,0.033688366,2.7045078,1.2649215,1.5642418,0.0,2,0,0,0
101624848,32.387936600857664,-117.076978605509,46.268135,12.58165,-0.0,-1.8255129,0.77171665,0.053720083,2.707794,1.2648948,1.564131,0.0,2,0,0,0
101832848,32.38793345359524,-117.0769767959223,46.309967,12.62505,-0.0,-1.6871312,0.7359657,0.09773845,2.7090676,1.2652426,1.5641375,0.0,2,0,0,0
102033648,32.38793065570848,-117.07697517086156,46.352318,12.666916,-0.0,-1.5775465,0.6903768,0.11749322,2.7093222,1.2652341,1.5640395,0.0,2,0,0,0
102233647,32.3879281058565,-117.07697367154012,46.390957,12.703136,-0.0,-1.4610476,0.6394512,0.13459553,2.7070272,1.2652963,1.5639597,0.0,2,0,0,0
102435248,32.387925709628576,-117.07697216697875,46.426678,12.735279,-0.0,-1.3791269,0.61857367,0.16385463,2.702966,1.2653335,1.5641319,0.0,2,0,0,0
102643247,32.38792337542684,-117.07697059534394,46.463036,12.766914,-0.0,-1.2960764,0.5914708,0.19383657,2.7027378,1.2657156,1.5639185,0.0,2,0,0,0
102844050,32.38792120946287,-117.07696924561016,46.494053,12.790783,-0.0,-1.2255629,0.54462105,0.22561207,2.7038586,1.2657295,1.5641046,0.0,2,0,0,0
103044051,32.38791914552548,-117.07696807426645,46.513954,12.801666,-0.0,-1.1595924,0.49663964,0.24367549,2.7051256,1.2657473,1.5642703,0.0,2,0,0,0
103244848,32.38791718165971,-117.07696694627141,46.526836,12.804016,-0.0,-1.0809327,0.44150975,0.24606907,2.7054718,1.2657628,1.5641811,0.0,2,0,0,0
103452848,32.38791530537789,-117.0769658972541,46.526447,12.790825,-0.0,-1.0244466,0.3812397,0.2853305,2.7046816,1.2661123,1.5642043,0.0,2,0,0,0
103653660,32.387913662413276,-117.07696501464272,46.516094,12.766743,-0.0,-0.9647691,0.33089602,0.28987524,2.705135,1.2661698,1.5643568,0.0,2,0,0,0
103853648,32.38791213615884,-117.07696418525222,46.490143,12.72419,-0.0,-0.90815467,0.3127033,0.2755188,2.7057128,1.2662592,1.5642588,0.0,2,0,0,0
104062448,32.387910650694884,-117.07696330483547,46.466858,12.682903,-0.0,-0.85680276,0.30733722,0.2614868,2.7076347,1.2667221,1.5642565,0.0,2,0,0,0
104262448,32.387909285954876,-117.07696250039028,46.44559,12.642414,-0.0,-0.8141744,0.29423165,0.23703606,2.709046,1.2669381,1.5641785,0.0,2,0,0,0
104463248,32.387907993292586,-117.07696169757048,46.417187,12.593941,-0.0,-0.7534399,0.29612398,0.20639959,2.7092404,1.267181,1.5640972,0.0,2,0,0,0
104663248,32.387906939711556,-117.07696089966761,46.397682,12.554386,-0.0,-0.70738554,0.31042793,0.1403571,2.705044,1.2675028,1.5640373,0.0,2,0,0,0
104864848,32.38790595728205,-117.07696008474277,46.39084,12.527561,-0.0,-0.6416094,0.29635462,0.10348866,2.7027373,1.2677684,1.5639787,0.0,2,0,0,0
105072848,32.38790488112737,-117.07695929606196,46.374397,12.491447,-0.0,-0.63311553,0.26236513,0.16025715,2.708641,1.2684245,1.564038,0.0,2,0,0,0
105273648,32.38790383499041,-117.07695861833139,46.337597,12.43412,-0.0,-0.6114795,0.21074931,0.12091455,2.7206688,1.2685932,1.5639861,0.0,2,0,0,0
105473660,32.38790279622909,-117.07695800625272,46.28574,12.362289,-0.0,-0.58337647,0.17604883,0.10093798,2.7324357,1.2687793,1.56395,0.0,2,0,0,0
105682448,32.38790183798477,-117.07695742935668,46.23519,12.2720375,-0.0,-0.5669116,0.12628706,0.00507325,2.7474184,1.2692336,1.563758,0.0,2,0,0,0
105882448,32.38790097668974,-117.07695702548797,46.201416,12.218338,-0.0,-0.56686276,0.13532166,-0.052264128,2.8553615,1.2693472,1.5637326,0.0,2,0,0,0
106084050,32.38789993562921,-117.07695661816517,46.156986,12.153538,-0.0,-0.66636086,0.13084257,-0.009169305,2.949141,1.2694052,1.5637041,0.0,2,0,0,0
106292049,32.3878985190511,-117.07695613527595,46.119514,12.096161,-0.0,-0.97617877,0.1360364,-0.049514726,3.0074935,1.2698386,1.5640341,0.0,2,0,0,0
106492848,32.38789640358276,-117.07695574667677,46.09367,12.050312,-0.0,-1.472093,0.13899772,-0.05646603,3.0463893,1.2698345,1.5639821,0.0,2,0,0,0
106692848,32.38789330828951,-117.07695533239725,46.0396,11.975754,-0.0,-2.0530941,0.14585972,0.0037534111,3.075906,1.2698228,1.5639312,0.0,2,0,0,0
106901654,32.38788893683283,-117.07695485254114,45.92679,11.843235,-0.0,-2.6087608,0.19343598,-0.0228735,3.0995562,1.2700766,1.5639625,0.0,2,0,0,0
107101650,32.387883920004256,-117.07695435890976,45.78482,11.681366,-0.0,-3.0016334,0.22383218,-0.07477536,3.1144755,1.270052,1.5639082,0.0,2,0,0,0
107303248,32.38787819303378,-117.076953711952,45.646347,11.522705,-0.0,-3.262634,0.25174925,-0.23832937,3.128452,1.2699977,1.5638546,0.0,2,0,0,0
107503248,32.38787231257626,-117.07695313149861,45.540802,11.396954,-0.0,-3.2305782,0.25466123,-0.39008892,3.1384344,1.2700216,1.5638208,0.0,2,0,0,0
107704048,32.387866681800624,-117.07695257704722,45.484253,11.320805,-0.0,-3.0562258,0.24193215,-0.48861516,-3.1408257,1.269967,1.5640166,0.0,2,0,0,0
107912051,32.387861236176285,-117.07695211396495,45.463787,11.283394,-0.0,-2.7950892,0.17383356,-0.55338645,-3.1404397,1.2702796,1.5638188,0.0,2,0,0,0
108112848,32.38785646172175,-117.0769518109122,45.455345,11.2608795,-0.0,-2.5389252,0.10064877,-0.57260704,-3.1366396,1.2702159,1.5640218,0.0,2,0,0,0
108312848,32.38785222447079,-117.0769515993521,45.45466,11.248386,-0.0,-2.3122022,0.052115038,-0.57253325,-3.1314745,1.2701799,1.5639825,0.0,2,0,0,0
108521648,32.38784822897644,-117.07695155744788,45.468132,11.252674,-0.0,-2.0989988,0.016281905,-0.5545233,-3.1276913,1.2704446,1.5640213,0.0,2,0,0,0
108721660,32.38784483078999,-117.07695174760293,45.48929,11.267464,-0.0,-1.9051614,-0.014595061,-0.53806746,-3.128047,1.2703876,1.5642128,0.0,2,0,0,0
108922449,32.387841738582445,-117.0769518883174,45.5203,11.294186,-0.0,-1.7528805,-0.019374823,-0.5541692,-3.1281354,1.2703059,1.5641425,0.0,2,0,0,0
109130448,32.387838887171654,-117.07695198580677,45.56257,11.334702,-0.0,-1.6171819,0.013399165,-0.5555325,-3.1318288,1.2622862,1.5637383,0.0,2,0,0,0
109331248,32.38783629203003,-117.07695196730972,45.61627,11.387657,-0.0,-1.5188291,0.0028447297,-0.49591812,-3.135645,1.2621965,1.5636829,0.0,2,0,0,0
109531248,32.387833818642264,-117.07695181182196,45.659073,11.432747,-0.0,-1.4124918,0.006180035,-0.39857554,-3.1371024,1.2621236,1.5638826,0.0,2,0,0,0
109740053,32.387831413181445,-117.0769515731322,45.698944,11.477741,-0.0,-1.28307,0.026130985,-0.3726269,3.1411169,1.2622931,1.5636787,0.0,2,0,0,0
109940048,32.38782921777869,-117.07695133619038,45.738953,11.523922,-0.0,-1.177948,0.04359178,-0.3562043,3.1377902,1.2621723,1.5636402,0.0,2,0,0,0
110140050,32.38782718814479,-117.07695099016817,45.78679,11.58086,-0.0,-1.092319,0.061832003,-0.3103551,3.1403022,1.2620184,1.5638344,0.0,2,0,0,0
110348848,32.38782531872141,-117.07695075184661,45.845123,11.64864,-0.0,-1.0138617,0.037958678,-0.2831029,-3.139564,1.2622268,1.5638871,0.0,2,0,0,0
110548848,32.38782354813425,-117.07695067017984,45.89618,11.711231,-0.0,-0.9695836,0.012528191,-0.21144472,-3.133025,1.2620932,1.5638168,0.0,2,0,0,0
110749648,32.387821889419996,-117.0769506594468,45.939293,11.76693,-0.0,-0.91966504,0.009876718,-0.13719164,-3.127187,1.2619942,1.5640057,0.0,2,0,0,0
110957648,32.38782033369371,-117.0769506028067,45.990154,11.830959,-0.0,-0.8463367,-0.0037685316,-0.1383551,-3.1249912,1.2621762,1.5637898,0.0,2,0,0,0
111159295,32.38781890366596,-117.07695057582431,46.041214,11.896076,-0.0,-0.79173356,-0.008603264,-0.10219658,-3.1247287,1.2620564,1.5639819,0.0,2,0,0,0
111360848,32.38781757823851,-117.07695051845404,46.099106,11.968178,-0.0,-0.73934925,-0.0081804255,-0.04217127,-3.1255307,1.2620237,1.5639312,0.0,2,0,0,0
111560848,32.38781638063662,-117.07695048432252,46.15636,12.0420265,-0.0,-0.67797184,-0.022593487,-0.014084054,-3.126401,1.2619574,1.5638883,0.0,2,0,0,0
111769648,32.38781513702995,-117.07695042260563,46.212593,12.112888,-0.0,-0.6433346,-0.023134084,0.04324317,-3.1311364,1.2621421,1.563921,0.0,2,0,0,0
111969660,32.38781395881122,-117.07695037376753,46.264206,12.179287,-0.0,-0.6253522,-0.029457888,0.09337393,-3.1353276,1.2620502,1.5638816,0.0,2,0,0,0
112170448,32.38781285925697,-117.07695035426188,46.30603,12.235268,-0.0,-0.58436066,-0.04183325,0.13247372,-3.138028,1.2619303,1.5638379,0.0,2,0,0,0
112370448,32.3878118008363,-117.07695026776395,46.332542,12.275658,-0.0,-0.5865268,-0.038248524,0.18936431,3.1408465,1.2618723,1.5638057,0.0,2,0,0,0
112572048,32.38781063445356,-117.0769501386487,46.354355,12.310898,-0.0,-0.7105744,-0.047224227,0.222303,3.132963,1.2617726,1.5639863,0.0,2,0,0,0
112780063,32.38780893086662,-117.0769501012241,46.381287,12.350452,-0.0,-1.0971668,-0.07279683,0.23672315,3.1266098,1.2620375,1.5637873,0.0,2,0,0,0
112980848,32.387806312808124,-117.07695014496625,46.40498,12.386539,-0.0,-1.7362964,-0.09234007,0.2792384,3.1258588,1.2619059,1.5639613,0.0,2,0,0,0
113180848,32.38780237755543,-117.07695021608423,46.427944,12.420929,-0.0,-2.5308778,-0.08931743,0.34713408,3.1311593,1.2618037,1.5641339,0.0,2,0,0,0
113381648,32.387796991897154,-117.0769502072839,46.444145,12.447559,-0.0,-3.2917151,-0.0786512,0.38741577,3.137517,1.2616223,1.5640435,0.0,2,0,0,0
113589648,32.38779010282989,-117.0769501318091,46.48449,12.496876,-0.0,-3.9197392,-0.061784055,0.37306112,3.1352253,1.2617941,1.5638133,0.0,2,0,0,0
113790448,32.387782393085,-117.07695005312107,46.550064,12.570099,-0.0,-4.3933654,-0.041761275,0.39112514,3.125988,1.2616735,1.5637398,0.0,2,0,0,0
113990448,32.38777399378178,-117.0769499026841,46.60252,12.628723,-0.0,-4.711123,-0.005983811,0.43976438,3.113654,1.2616397,1.56393,0.0,2,0,0,0
114199248,32.38776472783052,-117.07694970357306,46.65142,12.681438,-0.0,-4.889294,0.007162478,0.49079007,3.1032953,1.2618806,1.5637174,0.0,2,0,0,0
114399289,32.38775562359959,-117.07694951616315,46.682007,12.713516,-0.0,-4.9751325,0.008031678,0.5528965,3.1025348,1.2618588,1.5638936,0.0,2,0,0,0
114600049,32.387746400051036,-117.07694931867745,46.695244,12.726074,-0.0,-4.9931536,-0.010643309,0.566096,3.1015587,1.2618203,1.5638173,0.0,2,0,0,0
114800047,32.38773718542206,-117.07694914837067,46.67877,12.706188,-0.0,-4.9967093,-0.028970528,0.6037681,3.1000726,1.2618307,1.5640061,0.0,2,0,0,0
115000048,32.3877280031782,-117.07694901271815,46.640007,12.66259,-0.0,-4.9814177,-0.04145806,0.57577574,3.098881,1.2618129,1.5639387,0.0,2,0,0,0
115200848,32.38771885544656,-117.07694888515037,46.59578,12.611576,-0.0,-4.9870596,-0.04637326,0.5379858,3.1014135,1.2618253,1.5638881,0.0,2,0,0,0
115408847,32.38770940458342,-117.07694880860757,46.550816,12.558727,-0.0,-4.970722,-0.07236009,0.4988707,3.1069567,1.2621216,1.5639304,0.0,2,0,0,0
115609660,32.387700250607786,-117.07694874925099,46.507317,12.506161,-0.0,-4.984264,-0.086513855,0.48024288,3.1103077,1.2621353,1.5638753,0.0,2,0,0,0
115809648,32.38769112603257,-117.0769487371833,46.453117,12.44088,-0.0,-4.958687,-0.118471585,0.43966484,3.1145444,1.2621559,1.5638288,0.0,2,0,0,0
116010448,32.38768201716942,-117.07694880673345,46.39145,12.367401,-0.0,-4.9448824,-0.13524166,0.37268695,3.115461,1.2621475,1.5639994,0.0,2,0,0,0
116218448,32.38767259330479,-117.07694891621755,46.30091,12.26445,-0.0,-4.9393454,-0.14090738,0.35460982,3.115736,1.2624934,1.5642626,0.0,2,0,0,0
116419248,32.38766357288356,-117.07694897784597,46.2237,12.1754875,-0.0,-4.896626,-0.12553106,0.22936796,3.1163197,1.2624985,1.5641626,0.0,2,0,0,0
116619248,32.38765466155706,-117.07694892003434,46.171944,12.11343,-0.0,-4.905381,-0.11693591,0.16764534,3.1202834,1.2625713,1.5643109,0.0,2,0,0,0
116820048,32.38764570511784,-117.07694880668669,46.116905,12.048763,-0.0,-4.917201,-0.11370579,0.10878162,3.1234944,1.2625889,1.5644495,0.0,2,0,0,0
117020048,32.38763671752826,-117.07694873388373,46.06743,11.989769,-0.0,-4.9383297,-0.11603206,0.05830696,3.1265175,1.2626412,1.5643219,0.0,2,0,0,0
117228852,32.38762731023374,-117.07694881269516,46.016914,11.929752,-0.0,-4.9459534,-0.12607928,-0.0058445698,3.129174,1.2629852,1.564292,0.0,2,0,0,0
117428848,32.387618320945236,-117.07694896995741,45.981712,11.88596,-0.0,-4.9415064,-0.1279153,-0.043001734,3.1301503,1.2630507,1.5641863,0.0,2,0,0,0
117629648,32.387609243009116,-117.07694909666844,45.95845,11.853439,-0.0,-4.9504766,-0.12508914,-0.0886348,3.1317756,1.2630632,1.56432,0.0,2,0,0,0
117837648,32.38759990801524,-117.0769492005058,45.94387,11.829197,-0.0,-4.9419975,-0.10731977,-0.1101016,3.1327243,1.2634779,1.5643039,0.0,2,0,0,0
118037648,32.38759091207146,-117.07694930686353,45.931946,11.808586,-0.0,-4.9418106,-0.10318239,-0.1273861,3.1329572,1.2637008,1.5641949,0.0,2,0,0,0
118238448,32.387581852815124,-117.07694944620927,45.920208,11.78878,-0.0,-4.9469023,-0.10033853,-0.13527183,3.132744,1.2639198,1.5643499,0.0,2,0,0,0
118446449,32.3875724651438,-117.07694954273363,45.90807,11.768196,-0.0,-4.941712,-0.08041866,-0.16858932,3.1331644,1.2644175,1.5643218,0.0,2,0,0,0
118647248,32.3875634420811,-117.07694956629535,45.89379,11.746719,-0.0,-4.9429274,-0.06916941,-0.14935988,3.137306,1.2645547,1.5644526,0.0,2,0,0,0
118847248,32.38755450372095,-117.07694957186015,45.874115,11.719814,-0.0,-4.924536,-0.06730815,-0.17057733,3.1389737,1.2646428,1.5645958,0.0,2,0,0,0
119056048,32.38754518895114,-117.07694953874726,45.84189,11.681004,-0.0,-4.9226217,-0.050197583,-0.20284775,3.1390917,1.2649953,1.5642912,0.0,2,0,0,0
119256048,32.38753624484486,-117.0769494872325,45.81221,11.64621,-0.0,-4.937018,-0.05271423,-0.21780984,3.138755,1.2650459,1.5644397,0.0,2,0,0,0
119456848,32.38752723131964,-117.07694941934518,45.81038,11.639786,-0.0,-4.9573736,-0.0476217,-0.26036027,3.1375039,1.2650099,1.5643115,0.0,2,0,0,0
119664848,32.387517814934355,-117.07694936709699,45.82677,11.65163,-0.0,-4.9912133,-0.040715173,-0.2573872,3.1387703,1.2653359,1.5643052,0.0,2,0,0,0
119865660,32.387508746998925,-117.0769493772113,45.84849,11.668804,-0.0,-4.978849,-0.042813644,-0.24095462,3.140079,1.2653335,1.5642029,0.0,2,0,0,0
120065648,32.38749971680042,-117.07694942559549,45.86944,11.685192,-0.0,-4.988077,-0.050721303,-0.21185417,3.1390612,1.2653772,1.5641241,0.0,2,0,0,0
120267249,32.387490631385845,-117.07694944432241,45.887077,11.698513,-0.0,-5.0044312,-0.0058531687,-0.19682875,3.1373208,1.2653488,1.5640376,0.0,2,0,0,0
120467248,32.38748165483421,-117.07694941657375,45.91411,11.720779,-0.0,-4.997124,0.0069702365,-0.1672254,3.1393216,1.2653222,1.5642248,0.0,2,0,0,0
120676848,32.387472245396125,-117.0769493178089,45.941757,11.744766,-0.0,-4.9647117,0.026833536,-0.17121959,3.1386642,1.2656128,1.5642296,0.0,2,0,0,0
120877648,32.387463215653135,-117.07694907275172,45.951202,11.750797,-0.0,-4.949966,0.055199627,-0.107217476,3.1403651,1.265666,1.5641674,0.0,2,0,0,0
121077648,32.387454310777,-117.0769487885724,45.936577,11.733204,-0.0,-4.9494376,0.049131684,-0.13377666,3.1384234,1.2656716,1.5640937,0.0,2,0,0,0
121285648,32.38744511699793,-117.07694855805866,45.922928,11.713947,-0.0,-4.9428463,0.018604057,-0.16572501,3.1392796,1.2659981,1.5643373,0.0,2,0,0,0
121486448,32.387436199239325,-117.07694839506658,45.930943,11.72007,-0.0,-4.9482427,-0.0066560805,-0.19297192,3.1397095,1.2660221,1.5642304,0.0,2,0,0,0
121686448,32.38742726518521,-117.0769482254118,45.94845,11.736149,-0.0,-4.9497843,-0.03322174,-0.183717,-3.1363733,1.2660134,1.5643817,0.0,2,0,0,0
121895248,32.38741799362443,-117.07694815480156,45.95408,11.740952,-0.0,-4.9556384,-0.050236657,-0.14536577,-3.1341727,1.2663723,1.5643559,0.0,2,0,0,0
122095248,32.38740907920168,-117.0769481275002,45.95182,11.738354,-0.0,-4.975989,-0.05331188,-0.13450262,-3.1329663,1.2664249,1.5642636,0.0,2,0,0,0
122296048,32.387400121655624,-117.07694814951854,45.9551,11.742039,-0.0,-4.9905725,-0.055264015,-0.13591284,-3.1318529,1.2664409,1.5641767,0.0,2,0,0,0
122496049,32.38739115480787,-117.07694828488319,45.96199,11.749016,-0.0,-5.001311,-0.0652817,-0.13624766,-3.13161,1.2665244,1.5641094,0.0,2,0,0,0
122696848,32.38738217393796,-117.07694824531251,45.970406,11.757549,-0.0,-5.0157046,-0.0480228,-0.1257788,-3.130462,1.2666109,1.5640408,0.0,2,0,0,0
